prayerId,cityId,cityNameAR,cityNameEN,month,day,date,fajr,sunrise,dhuhr,asr,maghrib,isha
9021,25,الجغبوب,Aljaghbub,8,24,08-24,04:22:00,05:54:00,12:28:00,15:59:00,18:59:00,20:29:00
9022,25,الجغبوب,Aljaghbub,8,25,08-25,04:23:00,05:55:00,12:28:00,15:59:00,18:58:00,20:28:00
9023,25,الجغبوب,Aljaghbub,8,26,08-26,04:24:00,05:55:00,12:27:00,15:58:00,18:57:00,20:27:00
9024,25,الجغبوب,Aljaghbub,8,27,08-27,04:24:00,05:56:00,12:27:00,15:58:00,18:56:00,20:26:00
9025,25,الجغبوب,Aljaghbub,8,28,08-28,04:25:00,05:57:00,12:27:00,15:57:00,18:55:00,20:25:00
9026,25,الجغبوب,Aljaghbub,8,29,08-29,04:26:00,05:57:00,12:27:00,15:57:00,18:53:00,20:23:00
9027,25,الجغبوب,Aljaghbub,8,30,08-30,04:26:00,05:58:00,12:26:00,15:56:00,18:52:00,20:22:00
9028,25,الجغبوب,Aljaghbub,8,31,08-31,04:27:00,05:58:00,12:26:00,15:56:00,18:51:00,20:21:00
9029,25,الجغبوب,Aljaghbub,9,1,09-01,04:28:00,05:59:00,12:26:00,15:55:00,18:50:00,20:20:00
9030,25,الجغبوب,Aljaghbub,9,2,09-02,04:29:00,05:59:00,12:25:00,15:55:00,18:49:00,20:19:00
9031,25,الجغبوب,Aljaghbub,9,3,09-03,04:30:00,06:00:00,12:25:00,15:54:00,18:47:00,20:17:00
9032,25,الجغبوب,Aljaghbub,9,4,09-04,04:30:00,06:00:00,12:25:00,15:54:00,18:46:00,20:16:00
9033,25,الجغبوب,Aljaghbub,9,5,09-05,04:31:00,06:01:00,12:24:00,15:53:00,18:45:00,20:15:00
9034,25,الجغبوب,Aljaghbub,9,6,09-06,04:32:00,06:01:00,12:24:00,15:53:00,18:44:00,20:14:00
9035,25,الجغبوب,Aljaghbub,9,7,09-07,04:33:00,06:02:00,12:24:00,15:52:00,18:43:00,20:13:00
9036,25,الجغبوب,Aljaghbub,9,8,09-08,04:34:00,06:02:00,12:23:00,15:51:00,18:41:00,20:11:00
9037,25,الجغبوب,Aljaghbub,9,9,09-09,04:34:00,06:03:00,12:23:00,15:51:00,18:40:00,20:10:00
9038,25,الجغبوب,Aljaghbub,9,10,09-10,04:35:00,06:03:00,12:23:00,15:50:00,18:39:00,20:09:00
9039,25,الجغبوب,Aljaghbub,9,11,09-11,04:36:00,06:04:00,12:22:00,15:50:00,18:38:00,20:08:00
9040,25,الجغبوب,Aljaghbub,9,12,09-12,04:36:00,06:04:00,12:22:00,15:49:00,18:36:00,20:06:00
9041,25,الجغبوب,Aljaghbub,9,13,09-13,04:36:00,06:05:00,12:22:00,15:48:00,18:35:00,20:05:00
9042,25,الجغبوب,Aljaghbub,9,14,09-14,04:37:00,06:06:00,12:21:00,15:48:00,18:34:00,20:04:00
9043,25,الجغبوب,Aljaghbub,9,15,09-15,04:38:00,06:06:00,12:21:00,15:47:00,18:33:00,20:03:00
9044,25,الجغبوب,Aljaghbub,9,16,09-16,04:39:00,06:07:00,12:20:00,15:46:00,18:32:00,20:02:00
9045,25,الجغبوب,Aljaghbub,9,17,09-17,04:40:00,06:07:00,12:20:00,15:45:00,18:30:00,20:00:00
9046,25,الجغبوب,Aljaghbub,9,18,09-18,04:40:00,06:08:00,12:20:00,15:45:00,18:29:00,19:59:00
9047,25,الجغبوب,Aljaghbub,9,19,09-19,04:41:00,06:08:00,12:19:00,15:44:00,18:28:00,19:58:00
9048,25,الجغبوب,Aljaghbub,9,20,09-20,04:41:00,06:09:00,12:19:00,15:43:00,18:27:00,19:57:00
9049,25,الجغبوب,Aljaghbub,9,21,09-21,04:42:00,06:09:00,12:19:00,15:42:00,18:25:00,19:55:00
9050,25,الجغبوب,Aljaghbub,9,22,09-22,04:42:00,06:10:00,12:18:00,15:42:00,18:24:00,19:54:00
9051,25,الجغبوب,Aljaghbub,9,23,09-23,04:43:00,06:10:00,12:18:00,15:41:00,18:23:00,19:53:00
9052,25,الجغبوب,Aljaghbub,9,24,09-24,04:44:00,06:11:00,12:17:00,15:40:00,18:22:00,19:52:00
9053,25,الجغبوب,Aljaghbub,9,25,09-25,04:45:00,06:11:00,12:17:00,15:39:00,18:20:00,19:50:00
9054,25,الجغبوب,Aljaghbub,9,26,09-26,04:45:00,06:12:00,12:17:00,15:39:00,18:19:00,19:49:00
9055,25,الجغبوب,Aljaghbub,9,27,09-27,04:46:00,06:12:00,12:16:00,15:38:00,18:18:00,19:48:00
9056,25,الجغبوب,Aljaghbub,9,28,09-28,04:47:00,06:13:00,12:16:00,15:37:00,18:17:00,19:47:00
9057,25,الجغبوب,Aljaghbub,9,29,09-29,04:48:00,06:13:00,12:16:00,15:36:00,18:15:00,19:45:00
9058,25,الجغبوب,Aljaghbub,9,30,09-30,04:48:00,06:14:00,12:15:00,15:35:00,18:14:00,19:44:00
9059,25,الجغبوب,Aljaghbub,10,1,10-01,04:49:00,06:14:00,12:15:00,15:35:00,18:13:00,19:43:00
9060,25,الجغبوب,Aljaghbub,10,2,10-02,04:49:00,06:15:00,12:15:00,15:34:00,18:12:00,19:42:00
9061,25,الجغبوب,Aljaghbub,10,3,10-03,04:50:00,06:16:00,12:14:00,15:33:00,18:11:00,19:41:00
9062,25,الجغبوب,Aljaghbub,10,4,10-04,04:51:00,06:16:00,12:14:00,15:32:00,18:09:00,19:39:00
9063,25,الجغبوب,Aljaghbub,10,5,10-05,04:51:00,06:17:00,12:14:00,15:31:00,18:07:00,19:37:00
9064,25,الجغبوب,Aljaghbub,10,6,10-06,04:51:00,06:17:00,12:13:00,15:31:00,18:07:00,19:37:00
9065,25,الجغبوب,Aljaghbub,10,7,10-07,04:52:00,06:18:00,12:13:00,15:30:00,18:06:00,19:36:00
9066,25,الجغبوب,Aljaghbub,10,8,10-08,04:53:00,06:18:00,12:13:00,15:29:00,18:05:00,19:35:00
9067,25,الجغبوب,Aljaghbub,10,9,10-09,04:53:00,06:19:00,12:13:00,15:28:00,18:04:00,19:34:00
9068,25,الجغبوب,Aljaghbub,10,10,10-10,04:54:00,06:20:00,12:12:00,15:28:00,18:02:00,19:32:00
9069,25,الجغبوب,Aljaghbub,10,11,10-11,04:54:00,06:20:00,12:12:00,15:27:00,18:01:00,19:31:00
9070,25,الجغبوب,Aljaghbub,10,12,10-12,04:54:00,06:21:00,12:12:00,15:26:00,18:00:00,19:30:00
9071,25,الجغبوب,Aljaghbub,10,13,10-13,04:55:00,06:22:00,12:12:00,15:25:00,17:59:00,19:29:00
9072,25,الجغبوب,Aljaghbub,10,14,10-14,04:56:00,06:22:00,12:11:00,15:24:00,17:58:00,19:28:00
9073,25,الجغبوب,Aljaghbub,10,15,10-15,04:57:00,06:23:00,12:11:00,15:24:00,17:57:00,19:27:00
9074,25,الجغبوب,Aljaghbub,10,16,10-16,04:57:00,06:23:00,12:11:00,15:23:00,17:56:00,19:26:00
9075,25,الجغبوب,Aljaghbub,10,17,10-17,04:58:00,06:24:00,12:11:00,15:22:00,17:54:00,19:24:00
9076,25,الجغبوب,Aljaghbub,10,18,10-18,04:58:00,06:25:00,12:11:00,15:21:00,17:53:00,19:23:00
9077,25,الجغبوب,Aljaghbub,10,19,10-19,04:59:00,06:25:00,12:10:00,15:21:00,17:52:00,19:22:00
9078,25,الجغبوب,Aljaghbub,10,20,10-20,05:00:00,06:26:00,12:10:00,15:20:00,17:51:00,19:21:00
9079,25,الجغبوب,Aljaghbub,10,21,10-21,05:00:00,06:27:00,12:10:00,15:19:00,17:50:00,19:20:00
9080,25,الجغبوب,Aljaghbub,10,22,10-22,05:01:00,06:27:00,12:10:00,15:18:00,17:49:00,19:19:00
9081,25,الجغبوب,Aljaghbub,10,23,10-23,05:02:00,06:28:00,12:10:00,15:18:00,17:48:00,19:18:00
9082,25,الجغبوب,Aljaghbub,10,24,10-24,05:02:00,06:29:00,12:09:00,15:17:00,17:47:00,19:17:00
9083,25,الجغبوب,Aljaghbub,10,25,10-25,05:03:00,06:30:00,12:09:00,15:16:00,17:46:00,19:16:00
9084,25,الجغبوب,Aljaghbub,10,26,10-26,05:03:00,06:30:00,12:09:00,15:16:00,17:45:00,19:15:00
9085,25,الجغبوب,Aljaghbub,10,27,10-27,05:04:00,06:31:00,12:09:00,15:15:00,17:45:00,19:15:00
9086,25,الجغبوب,Aljaghbub,10,28,10-28,05:05:00,06:32:00,12:09:00,15:14:00,17:44:00,19:14:00
9087,25,الجغبوب,Aljaghbub,10,29,10-29,05:05:00,06:32:00,12:09:00,15:14:00,17:43:00,19:13:00
9088,25,الجغبوب,Aljaghbub,10,30,10-30,05:06:00,06:33:00,12:09:00,15:13:00,17:42:00,19:12:00
9089,25,الجغبوب,Aljaghbub,10,31,10-31,05:07:00,06:34:00,12:09:00,15:12:00,17:41:00,19:11:00
9090,25,الجغبوب,Aljaghbub,11,1,11-01,05:08:00,06:35:00,12:09:00,15:12:00,17:40:00,19:10:00
9091,25,الجغبوب,Aljaghbub,11,2,11-02,05:08:00,06:36:00,12:09:00,15:11:00,17:40:00,19:10:00
9092,25,الجغبوب,Aljaghbub,11,3,11-03,05:09:00,06:36:00,12:09:00,15:11:00,17:39:00,19:09:00
9093,25,الجغبوب,Aljaghbub,11,4,11-04,05:10:00,06:37:00,12:09:00,15:10:00,17:38:00,19:08:00
9094,25,الجغبوب,Aljaghbub,11,5,11-05,05:11:00,06:38:00,12:09:00,15:10:00,17:37:00,19:07:00
9095,25,الجغبوب,Aljaghbub,11,6,11-06,05:11:00,06:39:00,12:09:00,15:09:00,17:37:00,19:07:00
9096,25,الجغبوب,Aljaghbub,11,7,11-07,05:12:00,06:39:00,12:09:00,15:09:00,17:36:00,19:06:00
9097,25,الجغبوب,Aljaghbub,11,8,11-08,05:12:00,06:40:00,12:09:00,15:08:00,17:35:00,19:05:00
9098,25,الجغبوب,Aljaghbub,11,9,11-09,05:13:00,06:41:00,12:09:00,15:08:00,17:35:00,19:05:00
9099,25,الجغبوب,Aljaghbub,11,10,11-10,05:15:00,06:42:00,12:09:00,15:07:00,17:34:00,19:04:00
9100,25,الجغبوب,Aljaghbub,11,11,11-11,05:15:00,06:43:00,12:09:00,15:07:00,17:33:00,19:03:00
9101,25,الجغبوب,Aljaghbub,11,12,11-12,05:16:00,06:44:00,12:10:00,15:06:00,17:33:00,19:03:00
9102,25,الجغبوب,Aljaghbub,11,13,11-13,05:17:00,06:44:00,12:10:00,15:06:00,17:32:00,19:02:00
9103,25,الجغبوب,Aljaghbub,11,14,11-14,05:18:00,06:45:00,12:10:00,15:06:00,17:32:00,19:02:00
9104,25,الجغبوب,Aljaghbub,11,15,11-15,05:18:00,06:46:00,12:10:00,15:05:00,17:31:00,19:01:00
9105,25,الجغبوب,Aljaghbub,11,16,11-16,05:19:00,06:47:00,12:10:00,15:05:00,17:31:00,19:01:00
9106,25,الجغبوب,Aljaghbub,11,17,11-17,05:19:00,06:48:00,12:10:00,15:05:00,17:30:00,19:00:00
9107,25,الجغبوب,Aljaghbub,11,18,11-18,05:19:00,06:49:00,12:11:00,15:04:00,17:30:00,19:00:00
9108,25,الجغبوب,Aljaghbub,11,19,11-19,05:20:00,06:49:00,12:11:00,15:04:00,17:29:00,18:59:00
9109,25,الجغبوب,Aljaghbub,11,20,11-20,05:21:00,06:50:00,12:11:00,15:04:00,17:29:00,18:59:00
9110,25,الجغبوب,Aljaghbub,11,21,11-21,05:22:00,06:51:00,12:11:00,15:04:00,17:29:00,18:59:00
9111,25,الجغبوب,Aljaghbub,11,22,11-22,05:23:00,06:52:00,12:12:00,15:04:00,17:28:00,18:58:00
9112,25,الجغبوب,Aljaghbub,11,23,11-23,05:23:00,06:53:00,12:12:00,15:03:00,17:28:00,18:58:00
9113,25,الجغبوب,Aljaghbub,11,24,11-24,05:24:00,06:54:00,12:12:00,15:03:00,17:28:00,18:58:00
9114,25,الجغبوب,Aljaghbub,11,25,11-25,05:25:00,06:54:00,12:13:00,15:03:00,17:27:00,18:57:00
9115,25,الجغبوب,Aljaghbub,11,26,11-26,05:25:00,06:55:00,12:13:00,15:03:00,17:27:00,18:57:00
9116,25,الجغبوب,Aljaghbub,11,27,11-27,05:26:00,06:56:00,12:13:00,15:03:00,17:27:00,18:57:00
9117,25,الجغبوب,Aljaghbub,11,28,11-28,05:26:00,06:57:00,12:14:00,15:03:00,17:27:00,18:57:00
9118,25,الجغبوب,Aljaghbub,11,29,11-29,05:27:00,06:58:00,12:14:00,15:03:00,17:27:00,18:57:00
9119,25,الجغبوب,Aljaghbub,11,30,11-30,05:28:00,06:58:00,12:14:00,15:03:00,17:27:00,18:57:00
9120,25,الجغبوب,Aljaghbub,12,1,12-01,05:29:00,06:59:00,12:15:00,15:03:00,17:27:00,18:57:00
9121,25,الجغبوب,Aljaghbub,12,2,12-02,05:29:00,07:00:00,12:15:00,15:03:00,17:27:00,18:57:00
9122,25,الجغبوب,Aljaghbub,12,3,12-03,05:30:00,07:01:00,12:15:00,15:03:00,17:27:00,18:57:00
9123,25,الجغبوب,Aljaghbub,12,4,12-04,05:30:00,07:02:00,12:16:00,15:03:00,17:27:00,18:57:00
9124,25,الجغبوب,Aljaghbub,12,5,12-05,05:31:00,07:02:00,12:16:00,15:03:00,17:27:00,18:57:00
9125,25,الجغبوب,Aljaghbub,12,6,12-06,05:32:00,07:03:00,12:17:00,15:03:00,17:27:00,18:57:00
9126,25,الجغبوب,Aljaghbub,12,7,12-07,05:33:00,07:04:00,12:17:00,15:03:00,17:27:00,18:57:00
9127,25,الجغبوب,Aljaghbub,12,8,12-08,05:33:00,07:05:00,12:17:00,15:04:00,17:27:00,18:57:00
9128,25,الجغبوب,Aljaghbub,12,9,12-09,05:34:00,07:05:00,12:18:00,15:04:00,17:27:00,18:57:00
9129,25,الجغبوب,Aljaghbub,12,10,12-10,05:34:00,07:06:00,12:18:00,15:04:00,17:28:00,18:58:00
9130,25,الجغبوب,Aljaghbub,12,11,12-11,05:35:00,07:07:00,12:19:00,15:04:00,17:28:00,18:58:00
9131,25,الجغبوب,Aljaghbub,12,12,12-12,05:36:00,07:07:00,12:19:00,15:05:00,17:28:00,18:58:00
9132,25,الجغبوب,Aljaghbub,12,13,12-13,05:36:00,07:08:00,12:20:00,15:05:00,17:29:00,18:59:00
9133,25,الجغبوب,Aljaghbub,12,14,12-14,05:37:00,07:09:00,12:20:00,15:05:00,17:29:00,18:59:00
9134,25,الجغبوب,Aljaghbub,12,15,12-15,05:38:00,07:09:00,12:21:00,15:06:00,17:29:00,18:59:00
9135,25,الجغبوب,Aljaghbub,12,16,12-16,05:38:00,07:10:00,12:21:00,15:06:00,17:30:00,19:00:00
9136,25,الجغبوب,Aljaghbub,12,17,12-17,05:39:00,07:10:00,12:22:00,15:06:00,17:30:00,19:00:00
9137,25,الجغبوب,Aljaghbub,12,18,12-18,05:40:00,07:11:00,12:22:00,15:07:00,17:30:00,19:00:00
9138,25,الجغبوب,Aljaghbub,12,19,12-19,05:40:00,07:12:00,12:23:00,15:07:00,17:31:00,19:01:00
9139,25,الجغبوب,Aljaghbub,12,20,12-20,05:41:00,07:12:00,12:23:00,15:08:00,17:31:00,19:01:00
9140,25,الجغبوب,Aljaghbub,12,21,12-21,05:41:00,07:13:00,12:24:00,15:08:00,17:32:00,19:02:00
9141,25,الجغبوب,Aljaghbub,12,22,12-22,05:42:00,07:13:00,12:24:00,15:08:00,17:32:00,19:02:00
9142,25,الجغبوب,Aljaghbub,12,23,12-23,05:42:00,07:14:00,12:25:00,15:09:00,17:33:00,19:03:00
9143,25,الجغبوب,Aljaghbub,12,24,12-24,05:43:00,07:14:00,12:25:00,15:10:00,17:33:00,19:03:00
9144,25,الجغبوب,Aljaghbub,12,25,12-25,05:43:00,07:14:00,12:25:00,15:10:00,17:34:00,19:04:00
9145,25,الجغبوب,Aljaghbub,12,26,12-26,05:43:00,07:15:00,12:26:00,15:11:00,17:34:00,19:04:00
9146,25,الجغبوب,Aljaghbub,12,27,12-27,05:43:00,07:15:00,12:26:00,15:11:00,17:35:00,19:05:00
9147,25,الجغبوب,Aljaghbub,12,28,12-28,05:44:00,07:16:00,12:27:00,15:12:00,17:35:00,19:05:00
9148,25,الجغبوب,Aljaghbub,12,29,12-29,05:44:00,07:16:00,12:27:00,15:12:00,17:36:00,19:06:00
9149,25,الجغبوب,Aljaghbub,12,30,12-30,05:45:00,07:16:00,12:28:00,15:13:00,17:37:00,19:07:00
9150,25,الجغبوب,Aljaghbub,12,31,12-31,05:45:00,07:16:00,12:28:00,15:14:00,17:37:00,19:07:00
9151,26,اوباري,Ubari,1,1,01-01,06:33:00,07:57:00,13:16:00,16:08:00,18:31:00,19:51:00
9152,26,اوباري,Ubari,1,2,01-02,06:33:00,07:57:00,13:16:00,16:08:00,18:32:00,19:52:00
9153,26,اوباري,Ubari,1,3,01-03,06:33:00,07:57:00,13:17:00,16:09:00,18:32:00,19:53:00
9154,26,اوباري,Ubari,1,4,01-04,06:34:00,07:58:00,13:17:00,16:10:00,18:33:00,19:53:00
9155,26,اوباري,Ubari,1,5,01-05,06:34:00,07:58:00,13:18:00,16:10:00,18:34:00,19:54:00
9156,26,اوباري,Ubari,1,6,01-06,06:34:00,07:58:00,13:18:00,16:11:00,18:35:00,19:54:00
9157,26,اوباري,Ubari,1,7,01-07,06:34:00,07:58:00,13:19:00,16:12:00,18:35:00,19:55:00
9158,26,اوباري,Ubari,1,8,01-08,06:34:00,07:58:00,13:19:00,16:12:00,18:36:00,19:56:00
9159,26,اوباري,Ubari,1,9,01-09,06:35:00,07:58:00,13:20:00,16:13:00,18:37:00,19:56:00
9160,26,اوباري,Ubari,1,10,01-10,06:35:00,07:58:00,13:20:00,16:14:00,18:38:00,19:57:00
9161,26,اوباري,Ubari,1,11,01-11,06:35:00,07:58:00,13:20:00,16:14:00,18:38:00,19:58:00
9162,26,اوباري,Ubari,1,12,01-12,06:35:00,07:58:00,13:21:00,16:15:00,18:39:00,19:58:00
9163,26,اوباري,Ubari,1,13,01-13,06:35:00,07:58:00,13:21:00,16:16:00,18:40:00,19:59:00
9164,26,اوباري,Ubari,1,14,01-14,06:35:00,07:58:00,13:21:00,16:17:00,18:41:00,20:00:00
9165,26,اوباري,Ubari,1,15,01-15,06:35:00,07:58:00,13:22:00,16:17:00,18:41:00,20:00:00
9166,26,اوباري,Ubari,1,16,01-16,06:35:00,07:58:00,13:22:00,16:18:00,18:42:00,20:01:00
9167,26,اوباري,Ubari,1,17,01-17,06:35:00,07:58:00,13:23:00,16:19:00,18:43:00,20:02:00
9168,26,اوباري,Ubari,1,18,01-18,06:35:00,07:58:00,13:23:00,16:19:00,18:44:00,20:02:00
9169,26,اوباري,Ubari,1,19,01-19,06:35:00,07:58:00,13:23:00,16:20:00,18:45:00,20:03:00
9170,26,اوباري,Ubari,1,20,01-20,06:35:00,07:58:00,13:24:00,16:21:00,18:45:00,20:04:00
9171,26,اوباري,Ubari,1,21,01-21,06:35:00,07:58:00,13:24:00,16:21:00,18:46:00,20:05:00
9172,26,اوباري,Ubari,1,22,01-22,06:35:00,07:57:00,13:24:00,16:22:00,18:47:00,20:05:00
9173,26,اوباري,Ubari,1,23,01-23,06:35:00,07:57:00,13:24:00,16:23:00,18:48:00,20:06:00
9174,26,اوباري,Ubari,1,24,01-24,06:35:00,07:57:00,13:25:00,16:24:00,18:49:00,20:07:00
9175,26,اوباري,Ubari,1,25,01-25,06:35:00,07:56:00,13:25:00,16:24:00,18:49:00,20:07:00
9176,26,اوباري,Ubari,1,26,01-26,06:34:00,07:56:00,13:25:00,16:25:00,18:50:00,20:08:00
9177,26,اوباري,Ubari,1,27,01-27,06:34:00,07:56:00,13:25:00,16:26:00,18:51:00,20:09:00
9178,26,اوباري,Ubari,1,28,01-28,06:34:00,07:55:00,13:26:00,16:26:00,18:52:00,20:09:00
9179,26,اوباري,Ubari,1,29,01-29,06:34:00,07:55:00,13:26:00,16:27:00,18:52:00,20:10:00
9180,26,اوباري,Ubari,1,30,01-30,06:33:00,07:55:00,13:26:00,16:28:00,18:53:00,20:11:00
9181,26,اوباري,Ubari,1,31,01-31,06:33:00,07:54:00,13:26:00,16:28:00,18:54:00,20:11:00
9182,26,اوباري,Ubari,2,1,02-01,06:33:00,07:54:00,13:26:00,16:29:00,18:55:00,20:12:00
9183,26,اوباري,Ubari,2,2,02-02,06:32:00,07:53:00,13:26:00,16:29:00,18:56:00,20:13:00
9184,26,اوباري,Ubari,2,3,02-03,06:31:00,07:53:00,13:27:00,16:30:00,18:56:00,20:13:00
9185,26,اوباري,Ubari,2,4,02-04,06:31:00,07:52:00,13:27:00,16:31:00,18:57:00,20:14:00
9186,26,اوباري,Ubari,2,5,02-05,06:31:00,07:52:00,13:27:00,16:31:00,18:58:00,20:14:00
9187,26,اوباري,Ubari,2,6,02-06,06:30:00,07:51:00,13:27:00,16:32:00,18:59:00,20:15:00
9188,26,اوباري,Ubari,2,7,02-07,06:30:00,07:50:00,13:27:00,16:32:00,18:59:00,20:16:00
9189,26,اوباري,Ubari,2,8,02-08,06:29:00,07:50:00,13:27:00,16:33:00,19:00:00,20:16:00
9190,26,اوباري,Ubari,2,9,02-09,06:29:00,07:49:00,13:27:00,16:33:00,19:01:00,20:17:00
9191,26,اوباري,Ubari,2,10,02-10,06:29:00,07:49:00,13:27:00,16:34:00,19:02:00,20:18:00
9192,26,اوباري,Ubari,2,11,02-11,06:28:00,07:48:00,13:27:00,16:34:00,19:02:00,20:18:00
9193,26,اوباري,Ubari,2,12,02-12,06:27:00,07:47:00,13:27:00,16:35:00,19:03:00,20:19:00
9194,26,اوباري,Ubari,2,13,02-13,06:27:00,07:46:00,13:27:00,16:35:00,19:04:00,20:19:00
9195,26,اوباري,Ubari,2,14,02-14,06:26:00,07:46:00,13:27:00,16:36:00,19:04:00,20:20:00
9196,26,اوباري,Ubari,2,15,02-15,06:25:00,07:45:00,13:27:00,16:36:00,19:05:00,20:21:00
9197,26,اوباري,Ubari,2,16,02-16,06:25:00,07:44:00,13:27:00,16:37:00,19:06:00,20:21:00
9198,26,اوباري,Ubari,2,17,02-17,06:24:00,07:43:00,13:27:00,16:37:00,19:06:00,20:22:00
9199,26,اوباري,Ubari,2,18,02-18,06:23:00,07:43:00,13:27:00,16:38:00,19:07:00,20:22:00
9200,26,اوباري,Ubari,2,19,02-19,06:23:00,07:42:00,13:27:00,16:38:00,19:08:00,20:23:00
9201,26,اوباري,Ubari,2,20,02-20,06:22:00,07:41:00,13:27:00,16:38:00,19:08:00,20:23:00
9202,26,اوباري,Ubari,2,21,02-21,06:21:00,07:40:00,13:27:00,16:39:00,19:09:00,20:24:00
9203,26,اوباري,Ubari,2,22,02-22,06:20:00,07:39:00,13:26:00,16:39:00,19:10:00,20:25:00
9204,26,اوباري,Ubari,2,23,02-23,06:19:00,07:38:00,13:26:00,16:39:00,19:10:00,20:25:00
9205,26,اوباري,Ubari,2,24,02-24,06:19:00,07:37:00,13:26:00,16:40:00,19:11:00,20:26:00
9206,26,اوباري,Ubari,2,25,02-25,06:18:00,07:37:00,13:26:00,16:40:00,19:11:00,20:26:00
9207,26,اوباري,Ubari,2,26,02-26,06:17:00,07:36:00,13:26:00,16:40:00,19:12:00,20:27:00
9208,26,اوباري,Ubari,2,27,02-27,06:16:00,07:35:00,13:26:00,16:40:00,19:13:00,20:27:00
9209,26,اوباري,Ubari,2,28,02-28,06:15:00,07:34:00,13:25:00,16:41:00,19:13:00,20:28:00
9210,26,اوباري,Ubari,2,29,02-29,06:15:00,07:34:00,13:25:00,16:41:00,19:13:00,20:28:00
9211,26,اوباري,Ubari,3,1,03-01,06:14:00,07:33:00,13:25:00,16:41:00,19:14:00,20:28:00
9212,26,اوباري,Ubari,3,2,03-02,06:13:00,07:32:00,13:25:00,16:41:00,19:14:00,20:29:00
9213,26,اوباري,Ubari,3,3,03-03,06:12:00,07:31:00,13:25:00,16:41:00,19:15:00,20:29:00
9214,26,اوباري,Ubari,3,4,03-04,06:11:00,07:30:00,13:25:00,16:42:00,19:15:00,20:30:00
9215,26,اوباري,Ubari,3,5,03-05,06:10:00,07:29:00,13:24:00,16:42:00,19:16:00,20:30:00
9216,26,اوباري,Ubari,3,6,03-06,06:09:00,07:28:00,13:24:00,16:42:00,19:17:00,20:31:00
9217,26,اوباري,Ubari,3,7,03-07,06:08:00,07:27:00,13:24:00,16:42:00,19:17:00,20:31:00
9218,26,اوباري,Ubari,3,8,03-08,06:07:00,07:26:00,13:24:00,16:42:00,19:18:00,20:32:00
9219,26,اوباري,Ubari,3,9,03-09,06:06:00,07:25:00,13:23:00,16:42:00,19:18:00,20:33:00
9220,26,اوباري,Ubari,3,10,03-10,06:05:00,07:24:00,13:23:00,16:42:00,19:19:00,20:33:00
9221,26,اوباري,Ubari,3,11,03-11,06:04:00,07:22:00,13:23:00,16:42:00,19:19:00,20:34:00
9222,26,اوباري,Ubari,3,12,03-12,06:03:00,07:21:00,13:23:00,16:43:00,19:20:00,20:34:00
9223,26,اوباري,Ubari,3,13,03-13,06:02:00,07:20:00,13:22:00,16:43:00,19:20:00,20:35:00
9224,26,اوباري,Ubari,3,14,03-14,06:01:00,07:19:00,13:22:00,16:43:00,19:21:00,20:35:00
9225,26,اوباري,Ubari,3,15,03-15,06:00:00,07:18:00,13:22:00,16:43:00,19:21:00,20:36:00
9226,26,اوباري,Ubari,3,16,03-16,05:59:00,07:17:00,13:21:00,16:43:00,19:22:00,20:36:00
9227,26,اوباري,Ubari,3,17,03-17,05:58:00,07:16:00,13:21:00,16:43:00,19:22:00,20:37:00
9228,26,اوباري,Ubari,3,18,03-18,05:56:00,07:15:00,13:21:00,16:43:00,19:23:00,20:37:00
9229,26,اوباري,Ubari,3,19,03-19,05:55:00,07:14:00,13:20:00,16:43:00,19:23:00,20:38:00
9230,26,اوباري,Ubari,3,20,03-20,05:54:00,07:13:00,13:20:00,16:43:00,19:24:00,20:38:00
9231,26,اوباري,Ubari,3,21,03-21,05:53:00,07:12:00,13:20:00,16:43:00,19:24:00,20:39:00
9232,26,اوباري,Ubari,3,22,03-22,05:52:00,07:10:00,13:20:00,16:43:00,19:25:00,20:39:00
9233,26,اوباري,Ubari,3,23,03-23,05:51:00,07:09:00,13:19:00,16:43:00,19:25:00,20:40:00
9234,26,اوباري,Ubari,3,24,03-24,05:49:00,07:08:00,13:19:00,16:43:00,19:25:00,20:40:00
9235,26,اوباري,Ubari,3,25,03-25,05:48:00,07:07:00,13:19:00,16:42:00,19:26:00,20:41:00
9236,26,اوباري,Ubari,3,26,03-26,05:47:00,07:06:00,13:18:00,16:42:00,19:26:00,20:41:00
9237,26,اوباري,Ubari,3,27,03-27,05:46:00,07:05:00,13:18:00,16:42:00,19:27:00,20:42:00
9238,26,اوباري,Ubari,3,28,03-28,05:45:00,07:04:00,13:18:00,16:42:00,19:27:00,20:42:00
9239,26,اوباري,Ubari,3,29,03-29,05:43:00,07:03:00,13:17:00,16:42:00,19:28:00,20:43:00
9240,26,اوباري,Ubari,3,30,03-30,05:42:00,07:02:00,13:17:00,16:42:00,19:28:00,20:44:00
9241,26,اوباري,Ubari,3,31,03-31,05:41:00,07:01:00,13:17:00,16:42:00,19:29:00,20:44:00
9242,26,اوباري,Ubari,4,1,04-01,05:40:00,06:59:00,13:16:00,16:42:00,19:29:00,20:45:00
9243,26,اوباري,Ubari,4,2,04-02,05:39:00,06:58:00,13:16:00,16:42:00,19:30:00,20:45:00
9244,26,اوباري,Ubari,4,3,04-03,05:37:00,06:57:00,13:16:00,16:41:00,19:30:00,20:46:00
9245,26,اوباري,Ubari,4,4,04-04,05:36:00,06:56:00,13:15:00,16:41:00,19:31:00,20:46:00
